x,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,
2.925,1.66691,0.0029709,2.13837,-0.0365912,1.77254,0.506137,1.27013,0.865494,1.05641,0.975217,1.00664,0.995484,0.999143,0.998028,0.998345,0.998261,0.998282,0.998277,0.998278,0.998278,0.998278,0.998278,0.998278,0.998278,0.998278,0.998278,0.998278,0.998278,0.998278,0.998278,0.998278,
2.926,1.66731,0.00166266,2.14072,-0.0394571,1.77524,0.504074,1.27147,0.864754,1.05678,0.975061,1.00671,0.995466,0.999156,0.998031,0.998351,0.998266,0.998287,0.998282,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,0.998283,
2.927,1.6677,0.000353253,2.14306,-0.0423298,1.77796,0.502004,1.27282,0.86401,1.05716,0.974903,1.00678,0.995447,0.99917,0.998034,0.998358,0.998271,0.998293,0.998288,0.998289,0.998289,0.998289,0.998289,0.998289,0.998289,0.998289,0.998289,0.998289,0.998289,0.998289,0.998289,0.998289,
2.928,1.6681,-0.000957323,2.14542,-0.0452094,1.78069,0.499926,1.27417,0.863263,1.05753,0.974745,1.00685,0.995429,0.999183,0.998037,0.998364,0.998277,0.998299,0.998293,0.998294,0.998294,0.998294,0.998294,0.998294,0.998294,0.998294,0.998294,0.998294,0.998294,0.998294,0.998294,0.998294,
2.929,1.6685,-0.00226907,2.14777,-0.0480959,1.78342,0.497839,1.27553,0.862511,1.05791,0.974585,1.00692,0.99541,0.999197,0.99804,0.99837,0.998282,0.998304,0.998299,0.9983,0.9983,0.9983,0.9983,0.9983,0.9983,0.9983,0.9983,0.9983,0.9983,0.9983,0.9983,0.9983,
2.93,1.6689,-0.00358198,2.15013,-0.0509893,1.78616,0.495745,1.27689,0.861755,1.05829,0.974424,1.007,0.995391,0.999211,0.998043,0.998376,0.998287,0.99831,0.998304,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,0.998305,
2.931,1.6693,-0.00489606,2.1525,-0.0538897,1.78891,0.493643,1.27826,0.860995,1.05868,0.974263,1.00707,0.995372,0.999224,0.998046,0.998382,0.998292,0.998315,0.99831,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,0.998311,
2.932,1.6697,-0.00621131,2.15486,-0.0567969,1.79167,0.491532,1.27964,0.860232,1.05906,0.9741,1.00714,0.995353,0.999238,0.998049,0.998389,0.998298,0.998321,0.998315,0.998316,0.998316,0.998316,0.998316,0.998316,0.998316,0.998316,0.998316,0.998316,0.998316,0.998316,0.998316,0.998316,
2.933,1.6701,-0.00752774,2.15724,-0.0597112,1.79444,0.489414,1.28102,0.859464,1.05945,0.973935,1.00722,0.995334,0.999252,0.998051,0.998395,0.998303,0.998326,0.99832,0.998322,0.998321,0.998321,0.998321,0.998321,0.998321,0.998321,0.998321,0.998321,0.998321,0.998321,0.998321,0.998321,
2.934,1.6705,-0.00884533,2.15961,-0.0626323,1.79722,0.487287,1.28241,0.858692,1.05984,0.97377,1.00729,0.995314,0.999266,0.998054,0.998401,0.998308,0.998331,0.998326,0.998327,0.998327,0.998327,0.998327,0.998327,0.998327,0.998327,0.998327,0.998327,0.998327,0.998327,0.998327,0.998327,
2.935,1.6709,-0.0101641,2.16199,-0.0655605,1.8,0.485152,1.28381,0.857916,1.06024,0.973604,1.00736,0.995294,0.99928,0.998057,0.998407,0.998313,0.998337,0.998331,0.998332,0.998332,0.998332,0.998332,0.998332,0.998332,0.998332,0.998332,0.998332,0.998332,0.998332,0.998332,0.998332,
2.936,1.67129,-0.011484,2.16437,-0.0684956,1.80279,0.483009,1.28521,0.857136,1.06063,0.973436,1.00744,0.995274,0.999294,0.99806,0.998413,0.998318,0.998342,0.998337,0.998338,0.998338,0.998338,0.998338,0.998338,0.998338,0.998338,0.998338,0.998338,0.998338,0.998338,0.998338,0.998338,
2.937,1.67169,-0.0128051,2.16676,-0.0714378,1.80559,0.480858,1.28662,0.856352,1.06103,0.973268,1.00751,0.995254,0.999308,0.998062,0.998419,0.998323,0.998348,0.998342,0.998343,0.998343,0.998343,0.998343,0.998343,0.998343,0.998343,0.998343,0.998343,0.998343,0.998343,0.998343,0.998343,
2.938,1.67209,-0.0141274,2.16915,-0.0743869,1.80841,0.478699,1.28803,0.855563,1.06143,0.973098,1.00759,0.995233,0.999322,0.998065,0.998426,0.998329,0.998353,0.998347,0.998349,0.998348,0.998348,0.998348,0.998348,0.998348,0.998348,0.998348,0.998348,0.998348,0.998348,0.998348,0.998348,
2.939,1.67249,-0.0154508,2.17155,-0.0773431,1.81122,0.476531,1.28945,0.854771,1.06183,0.972927,1.00767,0.995212,0.999336,0.998067,0.998432,0.998334,0.998358,0.998353,0.998354,0.998354,0.998354,0.998354,0.998354,0.998354,0.998354,0.998354,0.998354,0.998354,0.998354,0.998354,0.998354,
2.94,1.67289,-0.0167755,2.17394,-0.0803063,1.81405,0.474355,1.29088,0.853974,1.06223,0.972754,1.00774,0.995191,0.99935,0.99807,0.998438,0.998339,0.998364,0.998358,0.998359,0.998359,0.998359,0.998359,0.998359,0.998359,0.998359,0.998359,0.998359,0.998359,0.998359,0.998359,0.998359,
2.941,1.67329,-0.0181013,2.17635,-0.0832766,1.81689,0.472171,1.29231,0.853173,1.06264,0.972581,1.00782,0.99517,0.999364,0.998072,0.998444,0.998344,0.998369,0.998363,0.998364,0.998364,0.998364,0.998364,0.998364,0.998364,0.998364,0.998364,0.998364,0.998364,0.998364,0.998364,0.998364,
2.942,1.67369,-0.0194282,2.17875,-0.086254,1.81973,0.469978,1.29375,0.852368,1.06305,0.972406,1.0079,0.995149,0.999379,0.998075,0.99845,0.998349,0.998375,0.998368,0.99837,0.998369,0.99837,0.998369,0.99837,0.998369,0.998369,0.998369,0.998369,0.998369,0.998369,0.998369,0.998369,
2.943,1.67409,-0.0207564,2.18116,-0.0892384,1.82259,0.467777,1.2952,0.851559,1.06346,0.97223,1.00798,0.995127,0.999393,0.998077,0.998456,0.998354,0.99838,0.998374,0.998375,0.998375,0.998375,0.998375,0.998375,0.998375,0.998375,0.998375,0.998375,0.998375,0.998375,0.998375,0.998375,
2.944,1.67449,-0.0220857,2.18358,-0.09223,1.82545,0.465568,1.29665,0.850745,1.06387,0.972053,1.00805,0.995105,0.999408,0.99808,0.998462,0.998359,0.998385,0.998379,0.99838,0.99838,0.99838,0.99838,0.99838,0.99838,0.99838,0.99838,0.99838,0.99838,0.99838,0.99838,0.99838,
2.945,1.67489,-0.0234162,2.186,-0.0952286,1.82832,0.46335,1.29811,0.849927,1.06429,0.971875,1.00813,0.995083,0.999422,0.998082,0.998468,0.998364,0.99839,0.998384,0.998385,0.998385,0.998385,0.998385,0.998385,0.998385,0.998385,0.998385,0.998385,0.998385,0.998385,0.998385,0.998385,
2.946,1.67528,-0.0247478,2.18842,-0.0982344,1.8312,0.461123,1.29958,0.849105,1.06471,0.971696,1.00821,0.995061,0.999437,0.998084,0.998474,0.998369,0.998396,0.998389,0.998391,0.99839,0.99839,0.99839,0.99839,0.99839,0.99839,0.99839,0.99839,0.99839,0.99839,0.99839,0.99839,
2.947,1.67568,-0.0260807,2.19084,-0.101247,1.83409,0.458888,1.30105,0.848278,1.06513,0.971515,1.00829,0.995038,0.999451,0.998086,0.99848,0.998374,0.998401,0.998394,0.998396,0.998396,0.998396,0.998396,0.998396,0.998396,0.998396,0.998396,0.998396,0.998396,0.998396,0.998396,0.998396,
2.948,1.67608,-0.0274147,2.19327,-0.104267,1.83699,0.456645,1.30253,0.847447,1.06555,0.971333,1.00838,0.995015,0.999466,0.998088,0.998487,0.998379,0.998406,0.9984,0.998401,0.998401,0.998401,0.998401,0.998401,0.998401,0.998401,0.998401,0.998401,0.998401,0.998401,0.998401,0.998401,
2.949,1.67648,-0.0287499,2.19571,-0.107295,1.8399,0.454393,1.30402,0.846612,1.06598,0.97115,1.00846,0.994992,0.999481,0.998091,0.998493,0.998384,0.998411,0.998405,0.998406,0.998406,0.998406,0.998406,0.998406,0.998406,0.998406,0.998406,0.998406,0.998406,0.998406,0.998406,0.998406,
2.95,1.67688,-0.0300862,2.19814,-0.110329,1.84282,0.452132,1.30551,0.845772,1.06641,0.970965,1.00854,0.994969,0.999496,0.998093,0.998499,0.998389,0.998417,0.99841,0.998411,0.998411,0.998411,0.998411,0.998411,0.998411,0.998411,0.998411,0.998411,0.998411,0.998411,0.998411,0.998411,
2.951,1.67728,-0.0314238,2.20059,-0.113371,1.84574,0.449863,1.30701,0.844928,1.06684,0.970779,1.00862,0.994945,0.999511,0.998095,0.998505,0.998393,0.998422,0.998415,0.998417,0.998416,0.998416,0.998416,0.998416,0.998416,0.998416,0.998416,0.998416,0.998416,0.998416,0.998416,0.998416,
2.952,1.67768,-0.0327625,2.20303,-0.11642,1.84868,0.447585,1.30851,0.84408,1.06727,0.970592,1.00871,0.994921,0.999526,0.998097,0.998511,0.998398,0.998427,0.99842,0.998422,0.998421,0.998421,0.998421,0.998421,0.998421,0.998421,0.998421,0.998421,0.998421,0.998421,0.998421,0.998421,
2.953,1.67808,-0.0341024,2.20548,-0.119476,1.85162,0.445299,1.31003,0.843227,1.06771,0.970404,1.00879,0.994897,0.999541,0.998099,0.998517,0.998403,0.998432,0.998425,0.998427,0.998426,0.998427,0.998426,0.998426,0.998426,0.998426,0.998426,0.998426,0.998426,0.998426,0.998426,0.998426,
2.954,1.67848,-0.0354435,2.20793,-0.122539,1.85457,0.443004,1.31155,0.842369,1.06815,0.970214,1.00887,0.994873,0.999556,0.998101,0.998523,0.998408,0.998437,0.99843,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,0.998432,
2.955,1.67887,-0.0367857,2.21039,-0.125609,1.85753,0.4407,1.31307,0.841507,1.06859,0.970023,1.00896,0.994848,0.999571,0.998102,0.998529,0.998413,0.998443,0.998435,0.998437,0.998437,0.998437,0.998437,0.998437,0.998437,0.998437,0.998437,0.998437,0.998437,0.998437,0.998437,0.998437,
2.956,1.67927,-0.0381292,2.21285,-0.128687,1.8605,0.438387,1.3146,0.840641,1.06903,0.969831,1.00904,0.994823,0.999586,0.998104,0.998535,0.998418,0.998448,0.99844,0.998442,0.998442,0.998442,0.998442,0.998442,0.998442,0.998442,0.998442,0.998442,0.998442,0.998442,0.998442,0.998442,
2.957,1.67967,-0.0394738,2.21532,-0.131772,1.86348,0.436065,1.31614,0.83977,1.06948,0.969638,1.00913,0.994798,0.999602,0.998106,0.998541,0.998422,0.998453,0.998445,0.998447,0.998447,0.998447,0.998447,0.998447,0.998447,0.998447,0.998447,0.998447,0.998447,0.998447,0.998447,0.998447,
2.958,1.68007,-0.0408196,2.21779,-0.134865,1.86647,0.433735,1.31769,0.838894,1.06992,0.969443,1.00922,0.994773,0.999617,0.998108,0.998547,0.998427,0.998458,0.99845,0.998452,0.998452,0.998452,0.998452,0.998452,0.998452,0.998452,0.998452,0.998452,0.998452,0.998452,0.998452,0.998452,
2.959,1.68047,-0.0421666,2.22026,-0.137965,1.86947,0.431396,1.31924,0.838014,1.07038,0.969247,1.0093,0.994747,0.999633,0.998109,0.998553,0.998432,0.998463,0.998455,0.998457,0.998457,0.998457,0.998457,0.998457,0.998457,0.998457,0.998457,0.998457,0.998457,0.998457,0.998457,0.998457,
2.96,1.68087,-0.0435147,2.22274,-0.141072,1.87248,0.429048,1.3208,0.837129,1.07083,0.969049,1.00939,0.994722,0.999648,0.998111,0.998559,0.998437,0.998468,0.99846,0.998462,0.998462,0.998462,0.998462,0.998462,0.998462,0.998462,0.998462,0.998462,0.998462,0.998462,0.998462,0.998462,
2.961,1.68127,-0.044864,2.22522,-0.144186,1.87549,0.426691,1.32237,0.83624,1.07129,0.96885,1.00948,0.994695,0.999664,0.998113,0.998565,0.998441,0.998473,0.998465,0.998467,0.998467,0.998467,0.998467,0.998467,0.998467,0.998467,0.998467,0.998467,0.998467,0.998467,0.998467,0.998467,
2.962,1.68167,-0.0462146,2.22771,-0.147308,1.87852,0.424325,1.32395,0.835346,1.07175,0.96865,1.00957,0.994669,0.99968,0.998114,0.998571,0.998446,0.998478,0.99847,0.998472,0.998472,0.998472,0.998472,0.998472,0.998472,0.998472,0.998472,0.998472,0.998472,0.998472,0.998472,0.998472,
2.963,1.68207,-0.0475663,2.2302,-0.150437,1.88155,0.42195,1.32553,0.834447,1.07221,0.968448,1.00966,0.994642,0.999696,0.998116,0.998577,0.998451,0.998483,0.998475,0.998477,0.998477,0.998477,0.998477,0.998477,0.998477,0.998477,0.998477,0.998477,0.998477,0.998477,0.998477,0.998477,
2.964,1.68246,-0.0489191,2.23269,-0.153573,1.8846,0.419566,1.32712,0.833544,1.07267,0.968245,1.00975,0.994615,0.999711,0.998117,0.998583,0.998455,0.998488,0.99848,0.998482,0.998482,0.998482,0.998482,0.998482,0.998482,0.998482,0.998482,0.998482,0.998482,0.998482,0.998482,0.998482,
2.965,1.68286,-0.0502732,2.23519,-0.156717,1.88765,0.417173,1.32871,0.832636,1.07314,0.968041,1.00984,0.994588,0.999727,0.998118,0.998589,0.99846,0.998493,0.998485,0.998487,0.998487,0.998487,0.998487,0.998487,0.998487,0.998487,0.998487,0.998487,0.998487,0.998487,0.998487,0.998487,
2.966,1.68326,-0.0516284,2.23769,-0.159868,1.89071,0.414771,1.33031,0.831723,1.07361,0.967835,1.00993,0.994561,0.999744,0.99812,0.998595,0.998465,0.998498,0.99849,0.998492,0.998491,0.998492,0.998491,0.998491,0.998491,0.998491,0.998491,0.998491,0.998491,0.998491,0.998491,0.998491,
2.967,1.68366,-0.0529849,2.24019,-0.163027,1.89378,0.41236,1.33192,0.830805,1.07408,0.967628,1.01002,0.994533,0.99976,0.998121,0.998601,0.998469,0.998503,0.998495,0.998497,0.998496,0.998496,0.998496,0.998496,0.998496,0.998496,0.998496,0.998496,0.998496,0.998496,0.998496,0.998496,
2.968,1.68406,-0.0543425,2.2427,-0.166193,1.89686,0.40994,1.33354,0.829883,1.07456,0.96742,1.01011,0.994505,0.999776,0.998122,0.998607,0.998474,0.998508,0.9985,0.998502,0.998501,0.998501,0.998501,0.998501,0.998501,0.998501,0.998501,0.998501,0.998501,0.998501,0.998501,0.998501,
2.969,1.68446,-0.0557013,2.24522,-0.169367,1.89996,0.40751,1.33517,0.828955,1.07503,0.96721,1.01021,0.994477,0.999792,0.998124,0.998613,0.998478,0.998513,0.998505,0.998507,0.998506,0.998506,0.998506,0.998506,0.998506,0.998506,0.998506,0.998506,0.998506,0.998506,0.998506,0.998506,
2.97,1.68486,-0.0570613,2.24773,-0.172548,1.90306,0.405072,1.3368,0.828023,1.07551,0.966998,1.0103,0.994448,0.999809,0.998125,0.998619,0.998483,0.998518,0.998509,0.998511,0.998511,0.998511,0.998511,0.998511,0.998511,0.998511,0.998511,0.998511,0.998511,0.998511,0.998511,0.998511,
2.971,1.68526,-0.0584224,2.25026,-0.175737,1.90617,0.402624,1.33844,0.827086,1.076,0.966785,1.0104,0.99442,0.999825,0.998126,0.998625,0.998487,0.998523,0.998514,0.998516,0.998516,0.998516,0.998516,0.998516,0.998516,0.998516,0.998516,0.998516,0.998516,0.998516,0.998516,0.998516,
2.972,1.68566,-0.0597848,2.25278,-0.178933,1.90928,0.400167,1.34008,0.826145,1.07648,0.966571,1.01049,0.99439,0.999842,0.998127,0.998631,0.998492,0.998528,0.998519,0.998521,0.998521,0.998521,0.998521,0.998521,0.998521,0.998521,0.998521,0.998521,0.998521,0.998521,0.998521,0.998521,
2.973,1.68606,-0.0611483,2.25531,-0.182136,1.91241,0.3977,1.34174,0.825198,1.07697,0.966355,1.01059,0.994361,0.999858,0.998128,0.998636,0.998496,0.998533,0.998524,0.998526,0.998525,0.998525,0.998525,0.998525,0.998525,0.998525,0.998525,0.998525,0.998525,0.998525,0.998525,0.998525,
2.974,1.68645,-0.062513,2.25784,-0.185347,1.91555,0.395225,1.3434,0.824246,1.07747,0.966138,1.01068,0.994331,0.999875,0.998129,0.998642,0.998501,0.998538,0.998529,0.998531,0.99853,0.99853,0.99853,0.99853,0.99853,0.99853,0.99853,0.99853,0.99853,0.99853,0.99853,0.99853,
2.975,1.68685,-0.0638789,2.26038,-0.188566,1.9187,0.39274,1.34506,0.82329,1.07796,0.96592,1.01078,0.994301,0.999892,0.99813,0.998648,0.998505,0.998542,0.998533,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,0.998535,
2.976,1.68725,-0.065246,2.26292,-0.191792,1.92186,0.390245,1.34674,0.822328,1.07846,0.9657,1.01088,0.994271,0.999909,0.998131,0.998654,0.99851,0.998547,0.998538,0.99854,0.99854,0.99854,0.99854,0.99854,0.99854,0.99854,0.99854,0.99854,0.99854,0.99854,0.99854,0.99854,
2.977,1.68765,-0.0666143,2.26547,-0.195026,1.92502,0.387742,1.34842,0.821361,1.07896,0.965478,1.01098,0.994241,0.999926,0.998131,0.99866,0.998514,0.998552,0.998543,0.998545,0.998544,0.998545,0.998545,0.998545,0.998545,0.998545,0.998545,0.998545,0.998545,0.998545,0.998545,0.998545,
2.978,1.68805,-0.0679838,2.26802,-0.198267,1.9282,0.385228,1.35011,0.82039,1.07946,0.965255,1.01107,0.99421,0.999943,0.998132,0.998666,0.998519,0.998557,0.998548,0.99855,0.998549,0.998549,0.998549,0.998549,0.998549,0.998549,0.998549,0.998549,0.998549,0.998549,0.998549,0.998549,
2.979,1.68845,-0.0693544,2.27057,-0.201516,1.93139,0.382706,1.35181,0.819413,1.07997,0.96503,1.01117,0.994179,0.99996,0.998133,0.998672,0.998523,0.998562,0.998552,0.998554,0.998554,0.998554,0.998554,0.998554,0.998554,0.998554,0.998554,0.998554,0.998554,0.998554,0.998554,0.998554,
2.98,1.68885,-0.0707263,2.27313,-0.204773,1.93458,0.380173,1.35352,0.818432,1.08048,0.964804,1.01127,0.994147,0.999977,0.998134,0.998678,0.998527,0.998567,0.998557,0.998559,0.998559,0.998559,0.998559,0.998559,0.998559,0.998559,0.998559,0.998559,0.998559,0.998559,0.998559,0.998559,
2.981,1.68925,-0.0720993,2.27569,-0.208037,1.93779,0.377632,1.35523,0.817445,1.08099,0.964577,1.01137,0.994116,0.999995,0.998134,0.998684,0.998532,0.998571,0.998562,0.998564,0.998563,0.998563,0.998563,0.998563,0.998563,0.998563,0.998563,0.998563,0.998563,0.998563,0.998563,0.998563,
2.982,1.68965,-0.0734736,2.27826,-0.211309,1.941,0.37508,1.35695,0.816453,1.0815,0.964347,1.01148,0.994084,1.00001,0.998135,0.99869,0.998536,0.998576,0.998566,0.998569,0.998568,0.998568,0.998568,0.998568,0.998568,0.998568,0.998568,0.998568,0.998568,0.998568,0.998568,0.998568,
2.983,1.69004,-0.074849,2.28083,-0.214588,1.94423,0.372519,1.35868,0.815456,1.08202,0.964117,1.01158,0.994051,1.00003,0.998135,0.998696,0.99854,0.998581,0.998571,0.998573,0.998573,0.998573,0.998573,0.998573,0.998573,0.998573,0.998573,0.998573,0.998573,0.998573,0.998573,0.998573,
2.984,1.69044,-0.0762256,2.28341,-0.217875,1.94746,0.369949,1.36041,0.814454,1.08254,0.963884,1.01168,0.994019,1.00005,0.998136,0.998702,0.998545,0.998586,0.998576,0.998578,0.998577,0.998577,0.998577,0.998577,0.998577,0.998577,0.998577,0.998577,0.998577,0.998577,0.998577,0.998577,
2.985,1.69084,-0.0776034,2.28598,-0.22117,1.95071,0.367369,1.36216,0.813446,1.08307,0.963651,1.01179,0.993986,1.00007,0.998136,0.998708,0.998549,0.99859,0.99858,0.998583,0.998582,0.998582,0.998582,0.998582,0.998582,0.998582,0.998582,0.998582,0.998582,0.998582,0.998582,0.998582,
2.986,1.69124,-0.0789824,2.28857,-0.224473,1.95396,0.364779,1.36391,0.812434,1.08359,0.963415,1.01189,0.993952,1.00008,0.998136,0.998714,0.998553,0.998595,0.998585,0.998587,0.998587,0.998587,0.998587,0.998587,0.998587,0.998587,0.998587,0.998587,0.998587,0.998587,0.998587,0.998587,
2.987,1.69164,-0.0803625,2.29115,-0.227783,1.95723,0.362179,1.36567,0.811416,1.08412,0.963178,1.01199,0.993919,1.0001,0.998137,0.99872,0.998557,0.9986,0.998589,0.998592,0.998591,0.998591,0.998591,0.998591,0.998591,0.998591,0.998591,0.998591,0.998591,0.998591,0.998591,0.998591,
2.988,1.69204,-0.0817439,2.29375,-0.231101,1.9605,0.35957,1.36743,0.810393,1.08466,0.96294,1.0121,0.993885,1.00012,0.998137,0.998725,0.998562,0.998605,0.998594,0.998596,0.998596,0.998596,0.998596,0.998596,0.998596,0.998596,0.998596,0.998596,0.998596,0.998596,0.998596,0.998596,
2.989,1.69244,-0.0831265,2.29634,-0.234427,1.96379,0.35695,1.36921,0.809364,1.08519,0.9627,1.01221,0.993851,1.00014,0.998137,0.998731,0.998566,0.998609,0.998598,0.998601,0.9986,0.998601,0.998601,0.998601,0.998601,0.998601,0.998601,0.998601,0.998601,0.998601,0.998601,0.998601,
2.99,1.69284,-0.0845102,2.29894,-0.23776,1.96708,0.354321,1.37099,0.80833,1.08573,0.962458,1.01231,0.993816,1.00016,0.998137,0.998737,0.99857,0.998614,0.998603,0.998606,0.998605,0.998605,0.998605,0.998605,0.998605,0.998605,0.998605,0.998605,0.998605,0.998605,0.998605,0.998605,
2.991,1.69324,-0.0858952,2.30154,-0.241102,1.97038,0.351682,1.37278,0.807291,1.08628,0.962215,1.01242,0.993781,1.00017,0.998137,0.998743,0.998574,0.998619,0.998608,0.99861,0.99861,0.99861,0.99861,0.99861,0.99861,0.99861,0.99861,0.99861,0.99861,0.99861,0.99861,0.99861,
2.992,1.69364,-0.0872813,2.30415,-0.244451,1.9737,0.349034,1.37458,0.806247,1.08682,0.96197,1.01253,0.993746,1.00019,0.998137,0.998749,0.998578,0.998623,0.998612,0.998615,0.998614,0.998614,0.998614,0.998614,0.998614,0.998614,0.998614,0.998614,0.998614,0.998614,0.998614,0.998614,
2.993,1.69403,-0.0886686,2.30676,-0.247808,1.97702,0.346375,1.37639,0.805197,1.08737,0.961723,1.01264,0.993711,1.00021,0.998137,0.998755,0.998582,0.998628,0.998617,0.998619,0.998619,0.998619,0.998619,0.998619,0.998619,0.998619,0.998619,0.998619,0.998619,0.998619,0.998619,0.998619,
2.994,1.69443,-0.0900572,2.30938,-0.251172,1.98036,0.343706,1.3782,0.804142,1.08792,0.961475,1.01275,0.993675,1.00023,0.998137,0.998761,0.998587,0.998632,0.998621,0.998624,0.998623,0.998623,0.998623,0.998623,0.998623,0.998623,0.998623,0.998623,0.998623,0.998623,0.998623,0.998623,
2.995,1.69483,-0.0914469,2.312,-0.254545,1.9837,0.341027,1.38002,0.803081,1.08848,0.961225,1.01286,0.993639,1.00025,0.998137,0.998767,0.998591,0.998637,0.998626,0.998628,0.998628,0.998628,0.998628,0.998628,0.998628,0.998628,0.998628,0.998628,0.998628,0.998628,0.998628,0.998628,
2.996,1.69523,-0.0928378,2.31462,-0.257925,1.98706,0.338339,1.38185,0.802015,1.08903,0.960973,1.01297,0.993602,1.00027,0.998137,0.998773,0.998595,0.998642,0.99863,0.998633,0.998632,0.998632,0.998632,0.998632,0.998632,0.998632,0.998632,0.998632,0.998632,0.998632,0.998632,0.998632,
2.997,1.69563,-0.0942299,2.31725,-0.261314,1.99042,0.33564,1.38369,0.800943,1.0896,0.96072,1.01309,0.993565,1.00029,0.998137,0.998779,0.998599,0.998646,0.998634,0.998637,0.998637,0.998637,0.998637,0.998637,0.998637,0.998637,0.998637,0.998637,0.998637,0.998637,0.998637,0.998637,
2.998,1.69603,-0.0956232,2.31988,-0.26471,1.99379,0.332931,1.38554,0.799866,1.09016,0.960465,1.0132,0.993528,1.00031,0.998136,0.998785,0.998603,0.998651,0.998639,0.998642,0.998641,0.998641,0.998641,0.998641,0.998641,0.998641,0.998641,0.998641,0.998641,0.998641,0.998641,0.998641,
2.999,1.69643,-0.0970177,2.32252,-0.268114,1.99718,0.330212,1.38739,0.798783,1.09073,0.960208,1.01331,0.993491,1.00032,0.998136,0.998791,0.998607,0.998655,0.998643,0.998646,0.998646,0.998646,0.998646,0.998646,0.998646,0.998646,0.998646,0.998646,0.998646,0.998646,0.998646,0.998646,
3,1.69683,-0.0984134,2.32516,-0.271526,2.00058,0.327483,1.38925,0.797695,1.0913,0.95995,1.01343,0.993453,1.00034,0.998135,0.998796,0.998611,0.99866,0.998648,0.998651,0.99865,0.99865,0.99865,0.99865,0.99865,0.99865,0.99865,0.99865,0.99865,0.99865,0.99865,0.99865,
